time,j1,j2,j3,j4,j5,j6,j7,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_x,quat_y,quat_z,quat_w
4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.558658523305732,-2.161491900247302,9.8,0.4302574547137687,-0.9027062216819098,0.0,0.0,0.0,0.0,1.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.579795153117951,-2.065798834421641,9.8,0.4121184852417566,-0.9111302618846769,0.0,0.0,0.0,0.0,1.0
4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.599973811397996,-1.9698991904340317,9.8,0.39381467387048763,-0.9191898621309318,0.0,0.0,0.0,0.0,1.0
4.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.619192480296853,-1.8738025581689475,9.8,0.3753533418804611,-0.9268817986880364,0.0,0.0,0.0,0.0,1.0
4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.637449237963647,-1.7775185472095516,9.8,0.3567418735583286,-0.9342029948839243,0.0,0.0,0.0,0.0,1.0
4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.654742258737823,-1.6810567858766956,9.8,0.3379877132432676,-0.9411505223377324,0.0,0.0,0.0,0.0,1.0
4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.67106981333172,-1.5844269202661279,9.8,0.3190983623493521,-0.9477216021311119,0.0,0.0,0.0,0.0,1.0
4.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.68643026900348,-1.4876386132838761,9.8,0.30008137636508325,-0.9539136059197589,0.0,0.0,0.0,0.0,1.0
4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.700822089720338,-1.3907015436799992,9.8,0.2809443618313018,-0.9597240569847161,0.0,0.0,0.0,0.0,1.0
4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.714243836312217,-1.2936254050806686,9.8,0.2616949732986626,-0.9651506312230295,0.0,0.0,0.0,0.0,1.0
4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.72669416661564,-1.1964199050188475,9.8,0.24234091026592378,-0.9701911580773572,0.0,0.0,0.0,0.0,1.0
4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.738171835607954,-1.0990947639635291,9.8,0.22288991410024592,-0.974843621404164,0.0,0.0,0.0,0.0,1.0
4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.748675695531821,-1.0016597143477324,9.8,0.20334976494075557,-0.9791061602801503,0.0,0.0,0.0,0.0,1.0
4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.758204696010004,-0.9041244995952143,9.8,0.183728278586583,-0.9829770697465994,0.0,0.0,0.0,0.0,1.0
4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7667578841504,-0.8064988731461713,9.8,0.1640333033706535,-0.986454801491336,0.0,0.0,0.0,0.0,1.0
4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.774334404641314,-0.7087925974818939,9.8,0.14427271702045727,-0.9895379644680314,0.0,0.0,0.0,0.0,1.0
4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.780933499837019,-0.6110154431485183,9.8,0.1244544235070617,-0.9922253254526034,0.0,0.0,0.0,0.0,1.0
4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.78655450983349,-0.5131771877800142,9.8,0.10458634988363526,-0.9945158095364889,0.0,0.0,0.0,0.0,1.0
4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.791196872534412,-0.4152876151203784,9.8,0.08467644311472142,-0.9964085005565937,0.0,0.0,0.0,0.0,1.0
4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.794860123707384,-0.31735651404530235,9.8,0.06473266689756589,-0.9979026414617453,0.0,0.0,0.0,0.0,1.0
4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.79754389703034,-0.21939367758327605,9.8,0.04476299847674028,-0.9989976346155036,0.0,0.0,0.0,0.0,1.0
4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.799247924128188,-0.1214089019363275,9.8,0.024775425453357765,-0.9996930420352065,0.0,0.0,0.0,0.0,1.0
4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.799972034599637,-0.02341198550035908,9.8,0.0047779425901285115,-0.9999885855671581,0.0,0.0,0.0,0.0,1.0
4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.79971615603424,0.07458727211464945,9.8,-0.015221451386431743,-0.9998841469978862,0.0,0.0,0.0,0.0,1.0
4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.798480314019644,0.17257907106461107,9.8,-0.03521475698538918,-0.999379768101426,0.0,0.0,0.0,0.0,1.0
4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.796264632139017,0.27055361225127295,9.8,-0.05519397715107451,-0.9984756506226111,0.0,0.0,0.0,0.0,1.0
4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.793069331958705,0.36850109830217026,9.8,-0.0751511204618093,-0.9971721561963784,0.0,0.0,0.0,0.0,1.0
4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.78889473300606,0.46641173455032064,9.8,-0.09507820432636095,-0.9954698062031188,0.0,0.0,0.0,0.0,1.0
4.7700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7837412527375,0.5642757300136998,9.8,-0.11496725817687631,-0.9933692815601314,0.0,0.0,0.0,0.0,1.0
4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.777609406496754,0.662083298374297,9.8,-0.1348103266569955,-0.9908714224492672,0.0,0.0,0.0,0.0,1.0
4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.770499807463342,0.7598246589567912,9.8,-0.15459947280389894,-0.9879772279808662,0.0,0.0,0.0,0.0,1.0
4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762413166591239,0.8574900377065747,9.8,-0.17432678122297965,-0.984687855794127,0.0,0.0,0.0,0.0,1.0
4.8100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.753350292537794,0.9550696681671689,9.8,-0.19398436125389898,-0.9810046215940661,0.0,0.0,0.0,0.0,1.0
4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.74331209158286,1.0525537924568265,9.8,-0.2135643501267387,-0.9769289986252552,0.0,0.0,0.0,0.0,1.0
4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.732299567538167,1.1499326622443635,9.8,-0.2330589161070144,-0.9724626170825404,0.0,0.0,0.0,0.0,1.0
4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.720313821646945,1.2471965397239504,9.8,-0.2524602616282581,-0.9676072634589881,0.0,0.0,0.0,0.0,1.0
4.8500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.70735605247379,1.3443356985889001,9.8,-0.2717606264109442,-0.9623648798313097,0.0,0.0,0.0,0.0,1.0
4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.693427555784824,1.4413404250042585,9.8,-0.2909522905664908,-0.95673756308306,0.0,0.0,0.0,0.0,1.0
4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.67852972441811,1.5382010185782298,9.8,-0.310027577685123,-0.9507275640659079,0.0,0.0,0.0,0.0,1.0
4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.66266404814437,1.6349077933321727,9.8,-0.32897885790632714,-0.9443372866993279,0.0,0.0,0.0,0.0,1.0
4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.645832113518008,1.7314510786692012,9.8,-0.347798550970695,-0.9375692870090642,0.0,0.0,0.0,0.0,1.0
4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.628035603718459,1.8278212203412425,9.8,-0.3664791292519284,-0.9304262721047533,0.0,0.0,0.0,0.0,1.0
4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.609276298381877,1.9240085814144205,9.8,-0.38501312076778266,-0.9229110990971193,0.0,0.0,0.0,0.0,1.0
4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.589556073423159,2.020003543232792,9.8,-0.4033931121687696,-0.9150267739551639,0.0,0.0,0.0,0.0,1.0
4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.568876900848368,2.1157965063801707,9.8,-0.42161175170339216,-0.9067764503038206,0.0,0.0,0.0,0.0,1.0
4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.54724084855753,2.211377891640078,9.8,-0.43966175215875003,-0.8981634281625465,0.0,0.0,0.0,0.0,1.0
4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.524650080137844,2.306738140953622,9.8,-0.45753589377532133,-0.8891911526253609,0.0,0.0,0.0,0.0,1.0
4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.501106854647327,2.401867718375345,9.8,-0.4752270271347798,-0.8798632124828492,0.0,0.0,0.0,0.0,1.0
4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.476613526388908,2.496757111026781,9.8,-0.49272807601966023,-0.8701833387866973,0.0,0.0,0.0,0.0,1.0
4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.451172544675,2.591396830047747,9.8,-0.5100320402437544,-0.8601554033573197,0.0,0.0,0.0,0.0,1.0
4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.424786453582575,2.685777411545189,9.8,-0.527131998452086,-0.8497834172351858,0.0,0.0,0.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.397457891698757,2.7798894175396174,9.8,-0.5440211108893698,-0.8390715290764524,0.0,0.0,0.0,0.0,1.0
5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.369189591856959,2.873723436908859,9.8,-0.5606926221358159,-0.8280240234935597,0.0,0.0,0.0,0.0,1.0
5.0200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.339984380863601,2.967270086329179,9.8,-0.5771398638092111,-0.8166453193414417,0.0,0.0,0.0,0.0,1.0
5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.309845179215456,3.060520011213575,9.8,-0.5933562572321768,-0.8049399679500471,0.0,0.0,0.0,0.0,1.0
5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.278775000807569,3.153463886647274,9.8,-0.6093353160635608,-0.7929126513038623,0.0,0.0,0.0,0.0,1.0
5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.246776952631885,3.2460924183201865,9.8,-0.6250706488928821,-0.7805681801691837,0.0,0.0,0.0,0.0,1.0
5.0600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.213854234466558,3.3383963434563433,9.8,-0.6405559617968117,-0.7679114921698734,0.0,0.0,0.0,0.0,1.0
5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.180010138555975,3.4303664317401332,9.8,-0.6557850608566536,-0.7549476498123795,0.0,0.0,0.0,0.0,1.0
5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.145248049281516,3.5219934862393796,9.8,-0.6707518546358369,-0.7416818384607952,0.0,0.0,0.0,0.0,1.0
5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.109571442823146,3.6132683443249856,9.8,-0.6854503566164047,-0.7281193642627859,0.0,0.0,0.0,0.0,1.0
5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.072983886811775,3.7041818785872147,9.8,-0.6998746875935437,-0.7142656520271989,0.0,0.0,0.0,0.0,1.0
5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.03548903997252,3.794724997748385,9.8,-0.7140190780271818,-0.7001262430542174,0.0,0.0,0.0,0.0,1.0
5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.997090651758816,3.8848886475720406,9.8,-0.7278778703497366,-0.6857067929189065,0.0,0.0,0.0,0.0,1.0
5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.95779256197749,3.9746638117683353,9.8,-0.7414455212290604,-0.6710130692090631,0.0,0.0,0.0,0.0,1.0
5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.917598700404765,4.0640415128956615,9.8,-0.754716603785701,-0.6560509492182579,0.0,0.0,0.0,0.0,1.0
5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.876513086393304,4.153012813258397,9.8,-0.7676858097635825,-0.6408264175949933,0.0,0.0,0.0,0.0,1.0
5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.834539828470279,4.241568815800631,9.8,-0.7803479516532316,-0.6253455639489304,0.0,0.0,0.0,0.0,1.0
5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.791683123926497,4.329700664995913,9.8,-0.79269796476672,-0.6096145804151176,0.0,0.0,0.0,0.0,1.0
5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7479472583967,4.417399547732768,9.8,-0.8047309092634671,-0.5936397591772248,0.0,0.0,0.0,0.0,1.0
5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.703336605430993,4.5046566941960124,9.8,-0.8164419721261122,-0.577427489950751,0.0,0.0,0.0,0.0,1.0
5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6578556260575,4.591463378743696,9.8,-0.8278264690856537,-0.5609842574272288,0.0,0.0,0.0,0.0,1.0
5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.611508868336262,4.677810920779713,9.8,-0.8388798464951,-0.5443166386804261,0.0,0.0,0.0,0.0,1.0
5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.56430096690442,4.763690685621814,9.8,-0.8495976831508637,-0.5274313005356096,0.0,0.0,0.0,0.0,1.0
5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.516236642512778,4.84909408536509,9.8,-0.8599756920611861,-0.5103349969029011,0.0,0.0,0.0,0.0,1.0
5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.46732070155373,4.9340125797407195,9.8,-0.8700097221608728,-0.49303456607580864,0.0,0.0,0.0,0.0,1.0
5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.417558035580603,5.01843767697004,9.8,-0.87969575997167,-0.4755369279959925,0.0,0.0,0.0,0.0,1.0
5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.366953620818526,5.102360934613679,9.8,-0.8890299312075992,-0.4578490814853859,0.0,0.0,0.0,0.0,1.0
5.2700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3155125176668,5.185773960415818,9.8,-0.8980085023246204,-0.4399781014467565,0.0,0.0,0.0,0.0,1.0
5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.263239870192885,5.268668413143373,9.8,-0.9066278820139979,-0.4219311360338464,0.0,0.0,0.0,0.0,1.0
5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.210140905617958,5.351036003420154,9.8,-0.9148846226387806,-0.40371540379219634,0.0,0.0,0.0,0.0,1.0
5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.156220933794232,5.432868494555776,9.8,-0.9227754216128066,-0.3853381907718296,0.0,0.0,0.0,0.0,1.0
5.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.10148534667395,5.5141577033693245,9.8,-0.9302971227216965,-0.36680684761292665,0.0,0.0,0.0,0.0,1.0
5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.045939617770221,5.594895501007645,9.8,-0.9374467173852933,-0.3481287866056728,0.0,0.0,0.0,0.0,1.0
5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.989589301609643,5.675073813758263,9.8,-0.9442213458610589,-0.32931147872543204,0.0,0.0,0.0,0.0,1.0
5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.932440033176871,5.7546846238567175,9.8,-0.9506182983879301,-0.3103624506444623,0.0,0.0,0.0,0.0,1.0
5.3500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.874497527351123,5.833719970288347,9.8,-0.9566350162701884,-0.29128928172134383,0.0,0.0,0.0,0.0,1.0
5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.815767578334702,5.9121719495843585,9.8,-0.9622690929009016,-0.2720996009693438,0.0,0.0,0.0,0.0,1.0
5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.756256059073568,5.990032716612205,9.8,-0.9675182747245378,-0.2528010840049025,0.0,0.0,0.0,0.0,1.0
5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.69596892067005,6.067294485360067,9.8,-0.9723804621383559,-0.23340144997749526,0.0,0.0,0.0,0.0,1.0
5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.634912191787751,6.143949529715456,9.8,-0.9768537103322188,-0.21390845848207493,0.0,0.0,0.0,0.0,1.0
5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.573091978048675,6.219990184237821,9.8,-0.9809362300664916,-0.1943299064553348,0.0,0.0,0.0,0.0,1.0
5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.510514461422687,6.295408844925062,9.8,-0.9846263883877127,-0.17467362505704512,0.0,0.0,0.0,0.0,1.0
5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.447185899609298,6.370197969973967,9.8,-0.9879227092817555,-0.15494747653768326,0.0,0.0,0.0,0.0,1.0
5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.383112625411917,6.444350080534356,9.8,-0.9908238742642129,-0.13515935109364513,0.0,0.0,0.0,0.0,1.0
5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.318301046104561,6.517857761456972,9.8,-0.9933287229077736,-0.11531716371126842,0.0,0.0,0.0,0.0,1.0
5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.252757642791165,6.5907136620349664,9.8,-0.9954362533063774,-0.09542885100095065,0.0,0.0,0.0,0.0,1.0
5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.186488969757434,6.662910496738999,9.8,-0.997145622475965,-0.07550236802260023,0.0,0.0,0.0,0.0,1.0
5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.119501653815449,6.734441045945767,9.8,-0.99845614669166,-0.05554568510372558,0.0,0.0,0.0,0.0,1.0
5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0518023936409735,6.805298156659959,9.8,-0.9993673017612495,-0.035566784651406926,0.0,0.0,0.0,0.0,1.0
5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.983397959103623,6.875474743229544,9.8,-0.9998787232348542,-0.015573657959446959,0.0,0.0,0.0,0.0,1.0
5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.914295190589842,6.944963788054348,9.8,-0.9999902065507035,0.004425697988050785,0.0,0.0,0.0,0.0,1.0
5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.844500998318893,7.013758342287798,9.8,-0.9997017071169574,0.02442328371536183,0.0,0.0,0.0,0.0,1.0
5.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.77402236165184,7.081851526531804,9.8,-0.9990133403295429,0.04441110045482794,0.0,0.0,0.0,0.0,1.0
5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.702866328393627,7.149236531524674,9.8,-0.997925381525997,0.06438115334625047,0.0,0.0,0.0,0.0,1.0
5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.631040014088279,7.215906618822069,9.8,-0.9964382658753349,0.08432545463473841,0.0,0.0,0.0,0.0,1.0
5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.558550601307368,7.281855121470818,9.8,-0.9945525882039892,0.10423602686569687,0.0,0.0,0.0,0.0,1.0
5.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.485405338931763,7.347075444675617,9.8,-0.992269102757886,0.12410490607570598,0.0,0.0,0.0,0.0,1.0
5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4116115414267565,7.411561066458485,9.8,-0.9895887229007582,0.14392414497799308,0.0,0.0,0.0,0.0,1.0
5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.337176588110598,7.475305538310988,9.8,-0.9865125207488105,0.16368581614125197,0.0,0.0,0.0,0.0,1.0
5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.262107922416593,7.53830248583906,9.8,-0.9830417267418882,0.18338201516050281,0.0,0.0,0.0,0.0,1.0
5.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186413051148745,7.600545609400452,9.8,-0.979177729151317,0.20300486381875213,0.0,0.0,0.0,0.0,1.0
5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.110099543731117,7.662028684734665,9.8,-0.9749220735246146,0.22254651323816765,0.0,0.0,0.0,0.0,1.0
5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.033175031450846,7.722745563585407,9.8,-0.9702764620672901,0.24199914701953518,0.0,0.0,0.0,0.0,1.0
5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.955647206695061,7.782690174315391,9.8,-0.9652427529619856,0.2613549843687072,0.0,0.0,0.0,0.0,1.0
5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8775238221816295,7.8418565225134955,9.8,-0.9598229596252282,0.28060628320881836,0.0,0.0,0.0,0.0,1.0
5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.798812690183892,7.900238691594215,9.8,-0.954019249902089,0.2997453432770149,0.0,0.0,0.0,0.0,1.0
5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.719521681749471,7.957830843389279,9.8,-0.9478339451990765,0.31876450920445026,0.0,0.0,0.0,0.0,1.0
5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.639658725913129,8.014627218731507,9.8,-0.9412695195556018,0.3376561735783406,0.0,0.0,0.0,0.0,1.0
5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.559231808903893,8.070622138030696,9.8,-0.9343285986543979,0.35641277998482196,0.0,0.0,0.0,0.0,1.0
5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.478248973346439,8.125810001841582,9.8,-0.92701395877128,0.375026826031418,0.0,0.0,0.0,0.0,1.0
5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.396718317456848,8.180185291423767,9.8,-0.9193285256646757,0.3934908663478909,0.0,0.0,0.0,0.0,1.0
5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3146479942327645,8.233742569293605,9.8,-0.9112753734053557,0.41179751556429955,0.0,0.0,0.0,0.0,1.0
5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2320462106381145,8.286476479767947,9.8,-0.9028577231468499,0.42993945126504285,0.0,0.0,0.0,0.0,1.0
5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.148921226782417,8.338381749499687,9.8,-0.8940789418370271,0.4479094169177313,0.0,0.0,0.0,0.0,1.0
5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.065281355094802,8.389453188005103,9.8,-0.8849425408713638,0.46570022477569695,0.0,0.0,0.0,0.0,1.0
5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.981134959492732,8.439685688182905,9.8,-0.8754521746884285,0.4833047587530059,0.0,0.0,0.0,0.0,1.0
5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.896490454545645,8.489074226824938,9.8,-0.865611639308158,0.5007159772707912,0.0,0.0,0.0,0.0,1.0
5.7700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.81135630463349,8.537613865118496,9.8,-0.8554248708134978,0.5179269160737937,0.0,0.0,0.0,0.0,1.0
5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.72574102310033,8.585299749140193,9.8,-0.8448959437760261,0.5349306910159652,0.0,0.0,0.0,0.0,1.0
5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.639653171402964,8.632127110341369,9.8,-0.8340290696261731,0.5517205008140447,0.0,0.0,0.0,0.0,1.0
5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.553101358254822,8.678091266024927,9.8,-0.8228285949687089,0.5682896297679736,0.0,0.0,0.0,0.0,1.0
5.8100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.466094238765087,8.723187619813602,9.8,-0.8112989998441578,0.5846314504470909,0.0,0.0,0.0,0.0,1.0
5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.378640513573215,8.767411662109593,9.8,-0.7994448959368459,0.60073942634101,0.0,0.0,0.0,0.0,1.0
5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.29074892797884,8.810758970545525,9.8,-0.7872710247302823,0.6166071144741448,0.0,0.0,0.0,0.0,1.0
5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.20242827106728,8.853225210426677,9.8,-0.7747822556106337,0.6322281679828087,0.0,0.0,0.0,0.0,1.0
5.8500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.113687374830618,8.894806135164453,9.8,-0.7619835839190321,0.6475963386538773,0.0,0.0,0.0,0.0,1.0
5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.024535113284541,8.935497586701024,9.8,-0.7488801289535096,0.6627054794239857,0.0,0.0,0.0,0.0,1.0
5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9349804015809036,8.975295495925145,9.8,-0.7354771319213411,0.6775495468382797,0.0,0.0,0.0,0.0,1.0
5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8450321951162483,9.014195883079065,9.8,-0.721779953842635,0.6921226034677119,0.0,0.0,0.0,0.0,1.0
5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7546994886362635,9.05219485815648,9.8,-0.7077940734059963,0.7064188202839355,0.0,0.0,0.0,0.0,1.0
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6639913153363133,9.089288621291553,9.8,-0.6935250847771224,0.7204324789908387,0.0,0.0,0.0,0.0,1.0
5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5729167459581532,9.125473463138874,9.8,-0.6789786953612167,0.7341579743117826,0.0,0.0,0.0,0.0,1.0
5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.481484887882818,9.160745765244421,9.8,-0.6641607235200951,0.7475898162316443,0.0,0.0,0.0,0.0,1.0
5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3897048842199227,9.195102000407369,9.8,-0.6490770962449238,0.7607226321927447,0.0,0.0,0.0,0.0,1.0
5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2975859128933416,9.22853873303284,9.8,-0.6337338467854989,0.7735511692438023,0.0,0.0,0.0,0.0,1.0
5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2051371857234585,9.26105261947543,9.8,-0.6181371122370333,0.7860702961410393,0.0,0.0,0.0,0.0,1.0
5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1123679475059416,9.29264040837359,9.8,-0.6022931310853911,0.7982750054006175,0.0,0.0,0.0,0.0,1.0
